REFERENCIA;NOMBRE DEL PRODUCTO;CATEGORIA;LINEA;GENERO;ESTADO;IVA 
21763;Top Lassie Largo Azul Oscuro LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
21771;Top Lassie Largo Café SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
21773;Top Lassie Largo Café LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
21781;Top Lassie Largo Fucsia SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
21821;Top Lassie Largo Rojo SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
21823;Top Lassie Largo Rojo LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
21831;Top Lassie Largo Durazno SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
21833;Top Lassie Largo Durazno LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
23651;Top Lassie Largo Crema SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
23653;Top Lassie Largo Crema LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
23901;Top Lassie Largo Rosado SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
24101;Top Lassie Largo Gris SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
24103;Top Lassie Largo Gris LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
24111;Top Lassie Largo Camel SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
24113;Top Lassie Largo Camel LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
27251;Top Lassie Largo Terracota SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
27253;Top Lassie Largo Terracota LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
28171;Top Lassie Largo Vinotinto SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
28173;Top Lassie Largo Vinotinto LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
28921;Top Lassie Largo Amarillo SM;Top Lassie Largo;MODA;F;Activo;IVA 19%
28923;Top Lassie Largo Amarillo LXL;Top Lassie Largo;MODA;F;Activo;IVA 19%
23151;Top Lili Negro SM;Top Lili;MODA;F;Activo;IVA 19%
23153;Top Lili Negro LXL;Top Lili;MODA;F;Activo;IVA 19%
23161;Top Lili Crema SM;Top Lili;MODA;F;Activo;IVA 19%
23163;Top Lili Crema LXL;Top Lili;MODA;F;Activo;IVA 19%
23171;Top Lili Blanco SM;Top Lili;MODA;F;Activo;IVA 19%
23173;Top Lili Blanco LXL;Top Lili;MODA;F;Activo;IVA 19%
23181;Top Lili Camel SM;Top Lili;MODA;F;Activo;IVA 19%
23183;Top Lili Camel LXL;Top Lili;MODA;F;Activo;IVA 19%
23191;Top Lili Verde Oliva SM;Top Lili;MODA;F;Activo;IVA 19%
23193;Top Lili Verde Oliva LXL;Top Lili;MODA;F;Activo;IVA 19%
23761;Top Lili Durazno SM;Top Lili;MODA;F;Activo;IVA 19%
23763;Top Lili Durazno LXL;Top Lili;MODA;F;Activo;IVA 19%
23771;Top Lili Cafe SM;Top Lili;MODA;F;Activo;IVA 19%
23773;Top Lili Cafe LXL;Top Lili;MODA;F;Activo;IVA 19%
23781;Top Lili Verde Militar SM;Top Lili;MODA;F;Activo;IVA 19%
23783;Top Lili Verde Militar LXL;Top Lili;MODA;F;Activo;IVA 19%
23791;Top Lili Azul Oscuro SM;Top Lili;MODA;F;Activo;IVA 19%
23793;Top Lili Azul Oscuro LXL;Top Lili;MODA;F;Activo;IVA 19%
23941;Top Lili Rojo SM;Top Lili;MODA;F;Activo;IVA 19%
23943;Top Lili Rojo LXL;Top Lili;MODA;F;Activo;IVA 19%
24001;Top Lili Gris SM;Top Lili;MODA;F;Activo;IVA 19%
24003;Top Lili Gris LXL;Top Lili;MODA;F;Activo;IVA 19%
24021;Top Lili Azul Bebe SM;Top Lili;MODA;F;Activo;IVA 19%
24023;Top Lili Azul Bebe LXL;Top Lili;MODA;F;Activo;IVA 19%
24031;Top Lili Lila SM;Top Lili;MODA;F;Activo;IVA 19%
24033;Top Lili Lila LXL;Top Lili;MODA;F;Activo;IVA 19%
24051;Top Lili Agua Marina SM;Top Lili;MODA;F;Activo;IVA 19%
24053;Top Lili Agua Marina LXL;Top Lili;MODA;F;Activo;IVA 19%
27101;Top Lili Terracota SM;Top Lili;MODA;F;Activo;IVA 19%
27103;Top Lili Terracota LXL;Top Lili;MODA;F;Activo;IVA 19%
27111;Top Lili Vinotinto SM;Top Lili;MODA;F;Activo;IVA 19%
27113;Top Lili Vinotinto LXL;Top Lili;MODA;F;Activo;IVA 19%
29071;Top Lili Amarillo SM;Top Lili;MODA;F;Activo;IVA 19%
29073;Top Lili Amarillo LXL;Top Lili;MODA;F;Activo;IVA 19%
16460;Top Mangas Corto Azul Celeste U;Top Mangas Corto;MODA;F;Activo;IVA 19%
16461;Top Mangas Corto Azul Celeste SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16463;Top Mangas Corto Azul Celeste LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
16471;Top Mangas Corto Crema SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16473;Top Mangas Corto Crema LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
16481;Top Mangas Corto Blanco SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16483;Top Mangas Corto Blanco LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
16501;Top Mangas Corto Lila SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16503;Top Mangas Corto Lila LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
16511;Top Mangas Corto Naranja SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16513;Top Mangas Corto Naranja LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
16521;Top Mangas Corto Negro SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16523;Top Mangas Corto Negro LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
1654;Top Mangas Corto Purpura U;Top Mangas Corto;MODA;F;Activo;IVA 19%
16541;Top Mangas Corto Purpura SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
16543;Top Mangas Corto Purpura LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
19981;Top Mangas Corto Azul Oscuro SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
19983;Top Mangas Corto Azul Oscuro LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
20491;Top Mangas Corto Azul Bebe SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
20493;Top Mangas Corto Azul Bebe LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
2085;Top Mangas Corto Uva U;Top Mangas Corto;MODA;F;Activo;IVA 19%
21511;Top Mangas Corto Verde Oliva SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
21513;Top Mangas Corto Verde Oliva LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
21521;Top Mangas Corto Camel SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
21523;Top Mangas Corto Camel LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
21541;Top Mangas Corto Terracota SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
21543;Top Mangas Corto Terracota LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
21550;Top Mangas Corto U;Top Mangas Corto;MODA;F;Activo;IVA 19%
21551;Top Mangas Corto Durazno SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
21553;Top Mangas Corto Durazno LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
23981;Top Mangas Corto Verde militar SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
23983;Top Mangas Corto Verde militar LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
23991;Top Mangas Corto Rojo SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
23993;Top Mangas Corto Rojo LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
25591;Top Mangas Corto Cafe SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
25593;Top Mangas Corto Cafe LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
27091;Top Mangas Corto Vinotinto SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
27093;Top Mangas Corto Vinotinto LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
28061;Top Mangas Corto Gris SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
28063;Top Mangas Corto Gris LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
28941;Top Mangas Corto Amarillo SM;Top Mangas Corto;MODA;F;Activo;IVA 19%
28943;Top Mangas Corto Amarillo LXL;Top Mangas Corto;MODA;F;Activo;IVA 19%
18751;Top Mangas Largo Blanco SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
18753;Top Mangas Largo Blanco LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
18781;Top Mangas Largo Lila SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
18783;Top Mangas Largo Lila LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
18791;Top Mangas Largo Naranja SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
18811;Top Mangas Largo Negro SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
18813;Top Mangas Largo Negro LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
18841;Top Mangas Largo Verde Cálido S;Top Mangas Largo;MODA;F;Activo;IVA 19%
18843;Top Mangas Largo Verde Cálido L;Top Mangas Largo;MODA;F;Activo;IVA 19%
18891;Top Mangas Largo Azul Bebe SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
18893;Top Mangas Largo Azul Bebe LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
18921;Top Mangas Largo Cafe SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
18923;Top Mangas Largo Cafe LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
1999;Top Mangas Largo Azul Petroleo U;Top Mangas Largo;MODA;F;Activo;IVA 19%
20831;Top Mangas Largo Durazno SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
20833;Top Mangas Largo Durazno LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
20841;Top Mangas Largo Crema SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
20843;Top Mangas Largo Crema LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
20861;Top Mangas Largo Vinotinto SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
20863;Top Mangas Largo Vinotinto LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
20871;Top Mangas Largo Azul Oscuro SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
20873;Top Mangas Largo Azul Oscuro LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
20901;Top Mangas Largo Verde Militar SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
20903;Top Mangas Largo Verde Militar LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
20941;Top Mangas Largo Camel SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
20943;Top Mangas Largo Camel LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
23601;Top Mangas Largo Gris SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
23603;Top Mangas Largo Gris LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
25581;Top Mangas Largo Verde Oliva SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
25583;Top Mangas Largo Verde Oliva LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
27071;Top Mangas Largo Terracota SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
27073;Top Mangas Largo Terracota LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
27291;Top Mangas Largo Rojo SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
27293;Top Mangas Largo Rojo LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
29091;Top Mangas Largo Amarillo SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
29093;Top Mangas Largo Amarillo LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
29211;Top Mangas Largo Palo Rosa SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
29213;Top Mangas Largo Palo Rosa LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
29221;Top Mangas Largo Verde Lima SM;Top Mangas Largo;MODA;F;Activo;IVA 19%
29223;Top Mangas Largo Verde Lima LXL;Top Mangas Largo;MODA;F;Activo;IVA 19%
22960;Top Straple Surtido;Top Polilycra;MODA;F;Activo;IVA 19%
1634;NO USAR Top Recto Corto Blanco U;Top Recto Corto;MODA;F;Activo;IVA 19%
16340;Top Recto Corto Blanco U;Top Recto Corto;MODA;F;Activo;IVA 19%
16360;Top Recto Corto Crema U;Top Recto Corto;MODA;F;Activo;IVA 19%
16400;Top Recto Corto Negro U;Top Recto Corto;MODA;F;Activo;IVA 19%
1641;Top Recto Corto Naranja U;Top Recto Corto;MODA;F;Activo;IVA 19%
16410;Top Recto Corto Naranja U;Top Recto Corto;MODA;F;Activo;IVA 19%
16430;Top Recto Corto Lila U;Top Recto Corto;MODA;F;Activo;IVA 19%
1740;Top Recto Corto Fucsia U;Top Recto Corto;MODA;F;Activo;IVA 19%
17400;Top Recto Corto Fucsia U;Top Recto Corto;MODA;F;Activo;IVA 19%
1869;NO USAR Top Recto Corto Azul Bebe;Top Recto Corto;MODA;F;Activo;IVA 19%
18690;Top Recto Corto Azul Bebe U;Top Recto Corto;MODA;F;Activo;IVA 19%
1964;NO USAR Top Recto Corto Verde Cali U;Top Recto Corto;MODA;F;Activo;IVA 19%
19640;Top Recto Corto Verde Cali U;Top Recto Corto;MODA;F;Activo;IVA 19%
2017;Top Recto Corto Azul Petroleo U;Top Recto Corto;MODA;F;Activo;IVA 19%
20170;Top Recto Corto Azul Petroleo U;Top Recto Corto;MODA;F;Activo;IVA 19%
2116;NO USAR Top Recto Corto Verde Oliva U;Top Recto Corto;MODA;F;Activo;IVA 19%
2117;Top Recto Corto Capuchino U;Top Recto Corto;MODA;F;Activo;IVA 19%
21170;Top Recto Corto Capuchino U;Top Recto Corto;MODA;F;Activo;IVA 19%
2118;Top Recto Corto Purpura U;Top Recto Corto;MODA;F;Activo;IVA 19%
21180;Top Recto Corto Purpura U;Top Recto Corto;MODA;F;Activo;IVA 19%
2120;Top Recto Corto Amarillo Pastel U;Top Recto Corto;MODA;F;Activo;IVA 19%
21200;Top Recto Corto Amarillo Pastel U;Top Recto Corto;MODA;F;Activo;IVA 19%
2121;Top Recto Corto Azul Rey U;Top Recto Corto;MODA;F;Activo;IVA 19%
21210;Top Recto Corto Azul Rey U;Top Recto Corto;MODA;F;Activo;IVA 19%
2122;Top Recto Corto Rojo U;Top Recto Corto;MODA;F;Activo;IVA 19%
21220;Top Recto Corto Rojo U;Top Recto Corto;MODA;F;Activo;IVA 19%
21230;Top Recto Corto Durazno U;Top Recto Corto;MODA;F;Activo;IVA 19%
2252;Top Recto Corto Verde Militar U;Top Recto Corto;MODA;F;Activo;IVA 19%
22520;Top Recto Corto Verde Militar U;Top Recto Corto;MODA;F;Activo;IVA 19%
22540;Top Recto Corto Terracota U;Top Recto Corto;MODA;F;Activo;IVA 19%
2255;Top Recto Corto Mora Leche U;Top Recto Corto;MODA;F;Activo;IVA 19%
22550;Top Recto Corto Mora Leche U;Top Recto Corto;MODA;F;Activo;IVA 19%
2258;Top Recto Corto Uva U;Top Recto Corto;MODA;F;Activo;IVA 19%
22600;Top Recto Corto Azul U;Top Recto Corto;MODA;F;Activo;IVA 19%
23410;Top Recto Corto Gris U;Top Recto Corto;MODA;F;Activo;IVA 19%
28200;Top Recto Corto Camel u;Top Recto Corto;MODA;F;Activo;IVA 19%
28210;Top Recto Corto Vinotinto U;Top Recto Corto;MODA;F;Activo;IVA 19%
28220;Top Recto Corto Verde Oliva U;Top Recto Corto;MODA;F;Activo;IVA 19%
28230;Top Recto Corto Café U;Top Recto Corto;MODA;F;Activo;IVA 19%
17501;Top Recto Largo Blanco SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17503;Top Recto Largo Blanco LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17531;Top Recto Largo Azul Bebe SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17533;Top Recto Largo Azul Bebe LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17541;Top Recto Largo Café SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17543;Top Recto Largo Café LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17551;Top Recto Largo Verde Oliva SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17553;Top Recto Largo Verde Oliva LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17571;Top Recto Largo Rojo SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17573;Top Recto Largo Rojo LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17581;Top Recto Largo Negro SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17583;Top Recto Largo Negro LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17591;Top Recto Largo Fucsia SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17601;Top Recto Largo Camel SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17603;Top Recto Largo Camel LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
17791;Top Recto Largo Azul SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
17793;Top Recto Largo Azul LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
19051;Top Recto Largo Lila SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
19053;Top Recto Largo Lila LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
19271;Top Recto Largo Verde Militar SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
19273;Top Recto Largo Verde Militar LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
19611;Top Recto Largo Agua Marina SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
19613;Top Recto Largo Agua Marina LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
19621;Top Recto Largo Verde Cali SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
19951;Top Recto Largo Rosado SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
19953;Top Recto Largo Rosado LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
20481;Top Recto Largo Vinotinto SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
20483;Top Recto Largo Vinotinto LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
20821;Top Recto Largo Uva SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
20921;Top Recto Largo Crema SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
20923;Top Recto Largo Crema XL;Top Recto Largo ;MODA;F;Activo;IVA 19%
20931;Top Recto Largo Durazno SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
20933;Top Recto Largo Durazno LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
21501;Top Recto Largo Azul Rey SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
23591;Top Recto Largo Gris SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
23593;Top Recto Largo Gris LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
23721;Top Recto Largo Palo Rosa LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
27171;Top Recto Largo Terracota SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
27173;Top Recto Largo Terracota LXL;Top Recto Largo ;MODA;F;Activo;IVA 19%
28851;Top Recto Largo Amarillo SM;Top Recto Largo ;MODA;F;Activo;IVA 19%
28853;Top Recto Largo Amarillo XL;Top Recto Largo ;MODA;F;Activo;IVA 19%
1662;Top Una Manga;Top Una;MODA;F;Activo;IVA 19%
20351;Top Vainilla Blanco;Top Vainilla;MODA;F;Activo;IVA 19%
20371;Top Vainilla Beige;Top Vainilla;MODA;F;Activo;IVA 19%
20381;Top Vainilla Rojo;Top Vainilla;MODA;F;Activo;IVA 19%
24161;Top Vainilla Verde Militar;Top Vainilla;MODA;F;Activo;IVA 19%
24171;Top Vainilla Cafe;Top Vainilla;MODA;F;Activo;IVA 19%
27461;Top Vainilla Negro;Top Vainilla;MODA;F;Activo;IVA 19%
28191;Top Vainilla Crema SM;Top Vainilla;MODA;F;Activo;IVA 19%
28193;Top Vainilla Crema LXL;Top Vainilla;MODA;F;Activo;IVA 19%
24911;Top Vanti Blanco SM;Top Vanti;MODA;F;Activo;IVA 19%
24913;Top Vanti Blanco LXL;Top Vanti;MODA;F;Activo;IVA 19%
24921;Top Vanti Lila SM;Top Vanti;MODA;F;Activo;IVA 19%
24923;Top Vanti Lila LXL;Top Vanti;MODA;F;Activo;IVA 19%
24931;Top Vanti Azul Oscuro SM;Top Vanti;MODA;F;Activo;IVA 19%
24933;Top Vanti Azul Oscuro LXL;Top Vanti;MODA;F;Activo;IVA 19%
24941;Top Vanti Gris SM;Top Vanti;MODA;F;Activo;IVA 19%
24943;Top Vanti Gris LXL;Top Vanti;MODA;F;Activo;IVA 19%
24951;Top Vanti Crema SM;Top Vanti;MODA;F;Activo;IVA 19%
24953;Top Vanti Crema LXL;Top Vanti;MODA;F;Activo;IVA 19%
24961;Top Vanti Negro SM;Top Vanti;MODA;F;Activo;IVA 19%
24963;Top Vanti Negro LXL;Top Vanti;MODA;F;Activo;IVA 19%
24971;Top Vanti Verde Militar SM;Top Vanti;MODA;F;Activo;IVA 19%
24973;Top Vanti Verde Militar LXL;Top Vanti;MODA;F;Activo;IVA 19%
26291;Top Vanti Verde Oliva SM;Top Vanti;MODA;F;Activo;IVA 19%
26293;Top Vanti Verde Oliva LXL;Top Vanti;MODA;F;Activo;IVA 19%
26461;Top Vanti Camel SM;Top Vanti;MODA;F;Activo;IVA 19%
26463;Top Vanti Camel LXL;Top Vanti;MODA;F;Activo;IVA 19%
26501;Top Vanti Cafe SM;Top Vanti;MODA;F;Activo;IVA 19%
26503;Top Vanti Cafe LXL;Top Vanti;MODA;F;Activo;IVA 19%
27141;Top Vanti Terracota SM;Top Vanti;MODA;F;Activo;IVA 19%
27143;Top Vanti Terracota LXL;Top Vanti;MODA;F;Activo;IVA 19%
27151;Top Vanti Azul Bebe SM;Top Vanti;MODA;F;Activo;IVA 19%
27153;Top Vanti Azul Bebe LXL;Top Vanti;MODA;F;Activo;IVA 19%
28511;Top Vanti Rojo Sm;Top Vanti;MODA;F;Activo;IVA 19%
28791;Top Vanti Durazno SM;Top Vanti;MODA;F;Activo;IVA 19%
28881;Top Vanti Amarillo SM;Top Vanti;MODA;F;Activo;IVA 19%
28971;Top Vanti Vinotinto SM;Top Vanti;MODA;F;Activo;IVA 19%
28973;Top Vanti Vinotinto LXL;Top Vanti;MODA;F;Activo;IVA 19%
0010;Tapaboca Corporativo;DOTACION;DOTACION;F;Activo;IVA 19%
